complete_address,address,label
"92/202 Deol Chowk, Behind School, Surat, Gujarat - 826434","92/202 Deol Chowk, Behind School, Surat, Gujarat - 826434",0
"24, Walla Circle, Near Park, Ahmedabad, Gujarat - 988761","24, Walla Circle, Near Park, Ahmedabad, Gujarat - 988761",0
"H.No. 853 Kade Path, Near Park, Shimla, Himachal Pradesh - 607292","H.No. 853 Kade Path, Near Park, Shimla, Himachal Pradesh - 607292",0
"01/56 Arya Chowk, Opposite Mall, Lucknow, Uttar Pradesh - 137694","01/56 Arya Chowk, Opposite Mall, Lucknow, Uttar Pradesh - 137694",0
"25/38, Dass Ganj, Behind School, Amritsar, Punjab - 113293","25/38, Dass Ganj, Behind School, Amritsar, Punjab - 113293",0
"H.No. 219, Sura Zila, Behind School, Bhopal, Madhya Pradesh - 116242","H.No. Sura Zila, School, Madhya Pradesh",1
"45/024, Narain, Above Shop, Srinagar, Jammu & Kashmir - 860847","45/024, Narain, Above Shop, Srinagar, Jammu & Kashmir - 860847",0
"H.No. 534 Borde Marg, Opposite Mall, Mumbai, Maharashtra - 391981","H.No. 534 Borde Marg, Opposite Mall, Mumbai, Maharashtra - 391981",0
"61/512 Shah Street, Near Park, Aurangabad, Maharashtra - 203511","61/512 Shah Street, Near Park, Aurangabad, Maharashtra - 203511",0
"04, Sawhney, Above Shop, Indore, Madhya Pradesh - 791085","04, Sawhney, Above Shop, Indore, Madhya Pradesh - 791085",0
"H.No. 149, Saxena Circle, Opposite Mall, Bhopal, Madhya Pradesh - 163258","H.No. 149, Saxena Circle, Opposite Mall, Bhopal, Madhya Pradesh - 163258",0
"96/562, Nanda Marg, Opposite Mall, Guwahati, Assam - 478453","96/562, Nanda Marg, Opposite Mall, Guwahati, Assam - 478453",0
"H.No. 082, Tailor Marg, Near Park, Delhi, Delhi - 010138","H.No. 082, Tailor Marg, Near Park, Delhi, Delhi - 010138",0
"H.No. 507 Balasubramanian Street, Opposite Mall, Bhopal, Madhya Pradesh - 954230","H.No. 507 Balasubramanian Street, Opposite Mall, Bhopal, Madhya Pradesh - 954230",0
"43/727, Sami Street, Near Park, Pune, Maharashtra - 925444","43/727, Sami Street, Near Park, Pune, Maharashtra - 925444",0
"59/293, Pandya Street, Near Park, Pune, Maharashtra - 080664","59/293, Pandya Street, Near Park, Pune, Maharashtra - 080664",0
"97, Bawa Street, Near Park, Hyderabad, Telangana - 755242","97, Bawa Street, Near Park, Hyderabad, Telangana - 755242",0
"96 Basu Ganj, Opposite Mall, Jaipur, Rajasthan - 529285","96 Basu Ganj, Opposite Mall, Jaipur, Rajasthan - 529285",0
"77/763, Mukherjee, Near Park, Jaipur, Rajasthan - 902729","77/763, Mukherjee, Near Park, Jaipur, Rajasthan - 902729",0
"73/99, Ramakrishnan Street, Opposite Mall, Patna, Bihar - 533553","73/99, Ramakrishnan Street, Opposite Mall, Patna, Bihar - 533553",0
"52/708 Memon Zila, Opposite Mall, Shimla, Himachal Pradesh - 363429","Opposite Shimla, Himachal - 363429",1
"832 Konda Circle, Opposite Mall, Dehradun, Uttarakhand - 872946","832 Konda Circle, Opposite Mall, Dehradun, Uttarakhand - 872946",0
"38/69, Dua Circle, Above Shop, Nashik, Maharashtra - 708733","38/69, Circle, Shop, Nashik, 708733",1
"32 Bala Chowk, Above Shop, Chandigarh, Chandigarh - 402452","32 Bala Chowk, Above Shop, Chandigarh, Chandigarh - 402452",0
"14, Dhar Marg, Behind School, Indore, Madhya Pradesh - 788476","14, Dhar Marg, Behind School, Indore, Madhya Pradesh - 788476",0
"750, Shan Road, Above Shop, Nagpur, Maharashtra - 267403","750, Shan Road, Above Shop, Nagpur, Maharashtra - 267403",0
"H.No. 414, Mody Road, Above Shop, Hyderabad, Telangana - 096058","H.No. 414, Mody Road, Above Shop, Hyderabad, Telangana - 096058",0
"35/866, Maharaj Zila, Near Park, Shimla, Himachal Pradesh - 495734","35/866, Maharaj Zila, Near Park, Shimla, Himachal Pradesh - 495734",0
"H.No. 896, Sood Marg, Behind School, Indore, Madhya Pradesh - 892674","H.No. 896, Sood Marg, Behind School, Indore, Madhya Pradesh - 892674",0
"25 Ramakrishnan Circle, Opposite Mall, Pune, Maharashtra - 858956","25 Ramakrishnan Circle, Opposite Mall, Pune, Maharashtra - 858956",0
"97/656, Kuruvilla, Behind School, Varanasi, Uttar Pradesh - 799476","97/656, Kuruvilla, Behind School, Varanasi, Uttar Pradesh - 799476",0
"105 Chauhan Road, Above Shop, Agra, Uttar Pradesh - 081365","105 Chauhan Road, Above Shop, Agra, Uttar Pradesh - 081365",0
"019, Kapoor Circle, Near Park, Shimla, Himachal Pradesh - 463849","019, Kapoor Circle, Near Park, Shimla, Himachal Pradesh - 463849",0
"H.No. 491 Kapoor Circle, Near Park, Indore, Madhya Pradesh - 734976","H.No. 491 Kapoor Circle, Near Park, Indore, Madhya Pradesh - 734976",0
"H.No. 75, Saha Road, Behind School, Patna, Bihar - 870274","H.No. 75, Saha Road, Behind School, Patna, Bihar - 870274",0
"25/07, Hans Road, Above Shop, Amritsar, Punjab - 438796","25/07, Hans Road, Above Shop, Amritsar, Punjab - 438796",0
"68/74 Tiwari Zila, Behind School, Aurangabad, Maharashtra - 672378","68/74 Tiwari Zila, Behind School, Aurangabad, Maharashtra - 672378",0
"96/572 Gola Path, Behind School, Kolkata, West Bengal - 636782","96/572 Gola Path, Behind School, Kolkata, West Bengal - 636782",0
"H.No. 13, Magar, Behind School, Coimbatore, Tamil Nadu - 548714","13, Behind Tamil - 548714",1
"H.No. 42 Suri Path, Behind School, Nashik, Maharashtra - 840856","H.No. 42 Suri Path, Behind School, Nashik, Maharashtra - 840856",0
"03/830 Kari Circle, Behind School, Lucknow, Uttar Pradesh - 048645","03/830 School, Lucknow, - 048645",1
"31 Arora Zila, Near Park, Chandigarh, Chandigarh - 089817","Zila, Near Park, Chandigarh, Chandigarh",1
"H.No. 127 Sankaran Ganj, Behind School, Agra, Uttar Pradesh - 458104","H.No. 127 Sankaran Ganj, Behind School, Agra, Uttar Pradesh - 458104",0
"98/62 Dani, Opposite Mall, Mumbai, Maharashtra - 653958","Dani, Mall, Maharashtra -",1
"72/25, Varughese Circle, Behind School, Lucknow, Uttar Pradesh - 793501","72/25, Varughese Circle, Behind School, Lucknow, Uttar Pradesh - 793501",0
"H.No. 548 Bhagat Road, Behind School, Shimla, Himachal Pradesh - 499815","H.No. 548 Bhagat Road, Behind School, Shimla, Himachal Pradesh - 499815",0
"022, Bhatia Circle, Near Park, Bangalore, Karnataka - 321381","022, Bhatia Circle, Near Park, Bangalore, Karnataka - 321381",0
"257, Munshi Nagar, Opposite Mall, Lucknow, Uttar Pradesh - 918565","257, Munshi Nagar, Opposite Mall, Lucknow, Uttar Pradesh - 918565",0
"24, Dada Nagar, Above Shop, Patna, Bihar - 739316","24, Dada Nagar, Above Shop, Patna, Bihar - 739316",0
"08/442 Johal, Above Shop, Chandigarh, Chandigarh - 536857","08/442 Johal, Above Shop, Chandigarh, Chandigarh - 536857",0
"H.No. 797 Majumdar Nagar, Near Park, Delhi, Delhi - 205368","H.No. Majumdar Nagar, Park, -",1
"52/68, Sha Street, Behind School, Jaipur, Rajasthan - 532809","52/68, Sha Street, Behind School, Jaipur, Rajasthan - 532809",0
"30/54 Bhat Chowk, Near Park, Dehradun, Uttarakhand - 869628","30/54 Bhat Chowk, Near Park, Dehradun, Uttarakhand - 869628",0
"95 Lal Nagar, Above Shop, Nashik, Maharashtra - 912254","95 Lal Nagar, Above Shop, Nashik, Maharashtra - 912254",0
"H.No. 69 Korpal Circle, Near Park, Ludhiana, Punjab - 299825","H.No. 69 Korpal Circle, Near Park, Ludhiana, Punjab - 299825",0
"95/020 Manne Circle, Opposite Mall, Mumbai, Maharashtra - 115359","95/020 Manne Circle, Opposite Mall, Mumbai, Maharashtra - 115359",0
"74/30, Sane, Near Park, Bhopal, Madhya Pradesh - 709339","74/30, Sane, Near Park, Bhopal, Madhya Pradesh - 709339",0
"35/606, Chopra Road, Above Shop, Shimla, Himachal Pradesh - 986529","35/606, Chopra Road, Above Shop, Shimla, Himachal Pradesh - 986529",0
"H.No. 91 Sampath Road, Behind School, Nagpur, Maharashtra - 927445","H.No. 91 Sampath Road, Behind School, Nagpur, Maharashtra - 927445",0
"50 Andra Marg, Opposite Mall, Ludhiana, Punjab - 735456","50 Opposite Mall, Ludhiana, -",1
"H.No. 61 Choudhary, Near Park, Jaipur, Rajasthan - 875497","H.No. 61 Choudhary, Near Park, Jaipur, Rajasthan - 875497",0
"72/58, Thakur Ganj, Near Park, Bhubaneswar, Odisha - 662377","72/58, Thakur Ganj, Near Park, Bhubaneswar, Odisha - 662377",0
"02/64, Virk Ganj, Above Shop, Agra, Uttar Pradesh - 612699","02/64, Virk Ganj, Above Shop, Agra, Uttar Pradesh - 612699",0
"22 Sarna Marg, Near Park, Srinagar, Jammu & Kashmir - 572345","22 Sarna Marg, Near Park, Srinagar, Jammu & Kashmir - 572345",0
"390, Devi Zila, Near Park, Agra, Uttar Pradesh - 593027","390, Devi Zila, Near Park, Agra, Uttar Pradesh - 593027",0
"52 Cheema Nagar, Opposite Mall, Surat, Gujarat - 389306","52 Cheema Nagar, Opposite Mall, Surat, Gujarat - 389306",0
"H.No. 26 Kumar Path, Near Park, Bhubaneswar, Odisha - 245125","H.No. 26 Kumar Path, Near Park, Bhubaneswar, Odisha - 245125",0
"616, Ram Marg, Near Park, Nagpur, Maharashtra - 296061","616, Ram Marg, Near Park, Nagpur, Maharashtra - 296061",0
"H.No. 44 Ratta Zila, Above Shop, Nagpur, Maharashtra - 799473","H.No. 44 Ratta Zila, Above Shop, Nagpur, Maharashtra - 799473",0
"83/03, Nath Circle, Opposite Mall, Agra, Uttar Pradesh - 824929","83/03, Nath Circle, Opposite Mall, Agra, Uttar Pradesh - 824929",0
"H.No. 454 Yadav Road, Near Park, Ranchi, Jharkhand - 043319","Road, Park, Ranchi, Jharkhand -",1
"H.No. 60 Sarin Zila, Behind School, Aurangabad, Maharashtra - 488860",H.No. Sarin Maharashtra - 488860,1
"059, Din, Opposite Mall, Hyderabad, Telangana - 570446","059, Din, Opposite Mall, Hyderabad, Telangana - 570446",0
"H.No. 88, Madan Circle, Opposite Mall, Lucknow, Uttar Pradesh - 534854","H.No. 88, Madan Circle, Opposite Mall, Lucknow, Uttar Pradesh - 534854",0
"H.No. 544, Pillai Ganj, Behind School, Coimbatore, Tamil Nadu - 113448","H.No. 544, Pillai Ganj, Behind School, Coimbatore, Tamil Nadu - 113448",0
"02 Sandhu Chowk, Behind School, Srinagar, Jammu & Kashmir - 967071","02 Sandhu Chowk, Behind School, Srinagar, Jammu & Kashmir - 967071",0
"90/971, Wagle Street, Near Park, Agra, Uttar Pradesh - 868870","90/971, Wagle Street, Near Park, Agra, Uttar Pradesh - 868870",0
"H.No. 825 D’Alia Ganj, Above Shop, Vijayawada, Andhra Pradesh - 881257","H.No. 825 D’Alia Ganj, Above Shop, Vijayawada, Andhra Pradesh - 881257",0
"14/67 Varughese Road, Behind School, Nashik, Maharashtra - 145111","14/67 Varughese Road, Behind School, Nashik, Maharashtra - 145111",0
"248 Bahri Street, Above Shop, Kolkata, West Bengal - 463331","248 Bahri Street, Above Shop, Kolkata, West Bengal - 463331",0
"25/12, Borra, Near Park, Ahmedabad, Gujarat - 351317","25/12, Borra, Near Park, Ahmedabad, Gujarat - 351317",0
"H.No. 086 Borde Road, Near Park, Patna, Bihar - 054897","H.No. 086 Borde Road, Near Park, Patna, Bihar - 054897",0
"H.No. 26 Vala Road, Above Shop, Delhi, Delhi - 107044","H.No. 26 Vala Road, Above Shop, Delhi, Delhi - 107044",0
"40/84 Toor Road, Opposite Mall, Guwahati, Assam - 738132","Opposite Guwahati, Assam - 738132",1
"26, Dixit Chowk, Behind School, Nagpur, Maharashtra - 763604","26, Dixit Behind School, Nagpur,",1
"H.No. 74, Palla, Opposite Mall, Patna, Bihar - 614708","H.No. 74, Palla, Opposite Mall, Patna, Bihar - 614708",0
"73/65 Soman, Opposite Mall, Bangalore, Karnataka - 335947","73/65 Soman, Opposite Mall, Bangalore, Karnataka - 335947",0
"H.No. 75, Bassi Ganj, Near Park, Nashik, Maharashtra - 103633","H.No. 75, Bassi Ganj, Near Park, Nashik, Maharashtra - 103633",0
"H.No. 41, Ray Zila, Behind School, Mumbai, Maharashtra - 405097","H.No. 41, Ray Zila, Behind School, Mumbai, Maharashtra - 405097",0
"52, Malhotra Street, Opposite Mall, Guwahati, Assam - 421557","52, Malhotra Street, Opposite Mall, Guwahati, Assam - 421557",0
"41 Varghese Ganj, Above Shop, Nashik, Maharashtra - 695797","41 Ganj, Above Nashik, 695797",1
"594, Comar Marg, Behind School, Jaipur, Rajasthan - 701600","594, Comar Marg, Behind School, Jaipur, Rajasthan - 701600",0
"66, Gala Marg, Behind School, Coimbatore, Tamil Nadu - 831198","66, Gala Marg, Behind School, Coimbatore, Tamil Nadu - 831198",0
"60/988, Kala Zila, Near Park, Ranchi, Jharkhand - 042529","60/988, Kala Zila, Near Park, Ranchi, Jharkhand - 042529",0
"H.No. 329 Contractor, Above Shop, Mumbai, Maharashtra - 403071","329 Contractor, Shop, Maharashtra -",1
"97/576, Lall Path, Above Shop, Ranchi, Jharkhand - 250346","97/576, Lall Path, Above Shop, Ranchi, Jharkhand - 250346",0
"16/646, Viswanathan Nagar, Above Shop, Amritsar, Punjab - 585311","16/646, Viswanathan Nagar, Above Shop, Amritsar, Punjab - 585311",0
"09, Sankaran Marg, Opposite Mall, Vizag, Andhra Pradesh - 211481","Sankaran Marg, Vizag, Pradesh -",1
"425, Ahuja Circle, Above Shop, Bangalore, Karnataka - 074434","425, Circle, Above Shop, Bangalore,",1
"795 Raja Chowk, Above Shop, Lucknow, Uttar Pradesh - 518691","795 Raja Chowk, Above Shop, Lucknow, Uttar Pradesh - 518691",0
"H.No. 32, Dhingra Chowk, Above Shop, Kolkata, West Bengal - 415583","32, Chowk, Above Shop, Kolkata, 415583",1
"25, Garg Road, Opposite Mall, Jaipur, Rajasthan - 311105","25, Garg Road, Opposite Mall, Jaipur, Rajasthan - 311105",0
"H.No. 76, Kunda Nagar, Behind School, Guwahati, Assam - 834387","H.No. 76, Kunda Nagar, Behind School, Guwahati, Assam - 834387",0
"73/442, Aurora Path, Opposite Mall, Shimla, Himachal Pradesh - 937118","73/442, Aurora Path, Opposite Mall, Shimla, Himachal Pradesh - 937118",0
"160 Sachdev Marg, Opposite Mall, Nashik, Maharashtra - 992965","160 Sachdev Marg, Opposite Mall, Nashik, Maharashtra - 992965",0
"80, Raval Zila, Near Park, Varanasi, Uttar Pradesh - 519322","80, Raval Zila, Near Park, Varanasi, Uttar Pradesh - 519322",0
"66/862 Nath Circle, Behind School, Surat, Gujarat - 638510","Nath Circle, School, Gujarat 638510",1
"80, Manda Road, Opposite Mall, Mumbai, Maharashtra - 798372","80, Manda Road, Opposite Mall, Mumbai, Maharashtra - 798372",0
"49, Ray Circle, Above Shop, Indore, Madhya Pradesh - 499649","49, Circle, Shop, Indore, 499649",1
"19/022, Bawa Nagar, Behind School, Delhi, Delhi - 616261","Bawa Nagar, School, Delhi, -",1
"05, Dass Nagar, Near Park, Lucknow, Uttar Pradesh - 907176","Dass Nagar, Near Lucknow, 907176",1
"H.No. 41 Saraf Zila, Behind School, Delhi, Delhi - 057856","H.No. 41 Saraf Zila, Behind School, Delhi, Delhi - 057856",0
"31/899, Sehgal Street, Opposite Mall, Agra, Uttar Pradesh - 254662","31/899, Sehgal Street, Opposite Mall, Agra, Uttar Pradesh - 254662",0
"30 Pingle Road, Above Shop, Shimla, Himachal Pradesh - 618389","30 Pingle Road, Above Shop, Shimla, Himachal Pradesh - 618389",0
"22/29 Das Ganj, Above Shop, Vizag, Andhra Pradesh - 256500","Das Ganj, Andhra Pradesh 256500",1
"63/91, Pai Ganj, Behind School, Delhi, Delhi - 743076","Ganj, Behind Delhi, Delhi -",1
"H.No. 73, Shah Path, Behind School, Ludhiana, Punjab - 117987","73, Path, School, Punjab -",1
"51, Shukla Marg, Near Park, Meerut, Uttar Pradesh - 695941","51, Shukla Marg, Near Park, Meerut, Uttar Pradesh - 695941",0
"H.No. 31, Bir Zila, Near Park, Chennai, Tamil Nadu - 139964","H.No. 31, Bir Zila, Near Park, Chennai, Tamil Nadu - 139964",0
"H.No. 96, Mangat Street, Opposite Mall, Kolkata, West Bengal - 430570","H.No. 96, Mangat Street, Opposite Mall, Kolkata, West Bengal - 430570",0
"86/874 Sule Path, Above Shop, Vizag, Andhra Pradesh - 112103","86/874 Sule Path, Above Shop, Vizag, Andhra Pradesh - 112103",0
"H.No. 95 More Street, Opposite Mall, Raipur, Chhattisgarh - 971351","H.No. 95 More Street, Opposite Mall, Raipur, Chhattisgarh - 971351",0
"H.No. 40, Dalal Ganj, Opposite Mall, Shimla, Himachal Pradesh - 735819","H.No. 40, Dalal Ganj, Opposite Mall, Shimla, Himachal Pradesh - 735819",0
"927 Date Zila, Opposite Mall, Ranchi, Jharkhand - 472170","927 Date Zila, Opposite Mall, Ranchi, Jharkhand - 472170",0
"07/662 Kapur Circle, Above Shop, Vijayawada, Andhra Pradesh - 625471","07/662 Kapur Circle, Above Shop, Vijayawada, Andhra Pradesh - 625471",0
"H.No. 93, Tiwari Ganj, Behind School, Delhi, Delhi - 319357","H.No. 93, Tiwari Ganj, Behind School, Delhi, Delhi - 319357",0
"64/509 Trivedi Street, Behind School, Ludhiana, Punjab - 130810","64/509 Trivedi Street, Behind School, Ludhiana, Punjab - 130810",0
"34/32, More Ganj, Behind School, Mumbai, Maharashtra - 739849","34/32, More Ganj, Behind School, Mumbai, Maharashtra - 739849",0
"964 Mohan Circle, Near Park, Raipur, Chhattisgarh - 640388","964 Mohan Circle, Near Park, Raipur, Chhattisgarh - 640388",0
"H.No. 673 Kuruvilla, Opposite Mall, Nashik, Maharashtra - 861157","H.No. 673 Mall, - 861157",1
"H.No. 64, Mangal Zila, Above Shop, Bhopal, Madhya Pradesh - 072581","H.No. 64, Mangal Zila, Above Shop, Bhopal, Madhya Pradesh - 072581",0
"22/22, Borde Circle, Above Shop, Lucknow, Uttar Pradesh - 123832","22/22, Borde Circle, Above Shop, Lucknow, Uttar Pradesh - 123832",0
"H.No. 935 Upadhyay Zila, Behind School, Nagpur, Maharashtra - 171907","H.No. 935 Upadhyay Zila, Behind School, Nagpur, Maharashtra - 171907",0
"32 Mutti Ganj, Behind School, Indore, Madhya Pradesh - 066297","32 Mutti Ganj, Behind School, Indore, Madhya Pradesh - 066297",0
"000 Ganesh Ganj, Near Park, Kolkata, West Bengal - 664134","000 Ganesh Ganj, Near Park, Kolkata, West Bengal - 664134",0
"H.No. 911, Sehgal Ganj, Opposite Mall, Pune, Maharashtra - 808520","H.No. 911, Sehgal Ganj, Opposite Mall, Pune, Maharashtra - 808520",0
"51, Vyas Zila, Near Park, Meerut, Uttar Pradesh - 954830","51, Vyas Zila, Near Park, Meerut, Uttar Pradesh - 954830",0
"H.No. 392, Gera Ganj, Opposite Mall, Ludhiana, Punjab - 293599","H.No. 392, Gera Ganj, Opposite Mall, Ludhiana, Punjab - 293599",0
"88/031 Kohli, Near Park, Vizag, Andhra Pradesh - 928460","88/031 Kohli, Near Park, Vizag, Andhra Pradesh - 928460",0
"496, Gopal, Behind School, Agra, Uttar Pradesh - 455258","496, Gopal, Behind School, Agra, Uttar Pradesh - 455258",0
"377 Swaminathan Circle, Above Shop, Pune, Maharashtra - 546874","377 Swaminathan Circle, Above Shop, Pune, Maharashtra - 546874",0
"23/20 Ramesh Path, Opposite Mall, Chennai, Tamil Nadu - 886487","23/20 Ramesh Path, Opposite Mall, Chennai, Tamil Nadu - 886487",0
"23/699 Nath Path, Behind School, Srinagar, Jammu & Kashmir - 028388","23/699 Nath Path, Behind School, Srinagar, Jammu & Kashmir - 028388",0
"83/00, Ganesan Street, Behind School, Dehradun, Uttarakhand - 840175","83/00, Ganesan Behind School, 840175",1
"22/206 Parikh Road, Behind School, Meerut, Uttar Pradesh - 405518","22/206 Parikh Road, Behind School, Meerut, Uttar Pradesh - 405518",0
"93/39, Bahri Street, Opposite Mall, Shimla, Himachal Pradesh - 819132","93/39, Bahri Street, Opposite Mall, Shimla, Himachal Pradesh - 819132",0
"82/31, Vohra Zila, Above Shop, Kochi, Kerala - 133176","82/31, Vohra Zila, Above Shop, Kochi, Kerala - 133176",0
"01 Ganesan Zila, Opposite Mall, Guwahati, Assam - 442339","01 Ganesan Zila, Opposite Mall, Guwahati, Assam - 442339",0
"02/440 Sagar, Behind School, Chandigarh, Chandigarh - 919576","02/440 Sagar, Behind School, Chandigarh, Chandigarh - 919576",0
"229, Sarna Marg, Above Shop, Nashik, Maharashtra - 970101","229, Sarna Marg, Above Shop, Nashik, Maharashtra - 970101",0
"21/76, Seth Zila, Near Park, Lucknow, Uttar Pradesh - 910192","Seth Lucknow, Uttar Pradesh 910192",1
"69 Sharma Zila, Behind School, Jamshedpur, Jharkhand - 562391","69 Sharma Zila, Behind School, Jamshedpur, Jharkhand - 562391",0
"95/47, Oommen Marg, Near Park, Ahmedabad, Gujarat - 204011","95/47, Oommen Marg, Near Park, Ahmedabad, Gujarat - 204011",0
"H.No. 405, Solanki Street, Behind School, Srinagar, Jammu & Kashmir - 742007","H.No. 405, Solanki Street, Behind School, Srinagar, Jammu & Kashmir - 742007",0
"391 Sani Ganj, Near Park, Pune, Maharashtra - 835131","391 Sani Ganj, Near Park, Pune, Maharashtra - 835131",0
"069 Rana Circle, Above Shop, Guwahati, Assam - 190567","069 Rana Circle, Above Shop, Guwahati, Assam - 190567",0
"711 Varma Marg, Above Shop, Jamshedpur, Jharkhand - 902461","711 Varma Marg, Above Shop, Jamshedpur, Jharkhand - 902461",0
"H.No. 64, Halder, Near Park, Indore, Madhya Pradesh - 282452","H.No. 64, Halder, Near Park, Indore, Madhya Pradesh - 282452",0
"14 Padmanabhan Street, Opposite Mall, Raipur, Chhattisgarh - 241932",14 Padmanabhan Opposite Chhattisgarh 241932,1
"H.No. 86, Chawla Street, Above Shop, Varanasi, Uttar Pradesh - 815162","Chawla Street, Above Shop, Varanasi, Uttar",1
"60/96, Ratta Nagar, Near Park, Patna, Bihar - 170083","60/96, Ratta Nagar, Near Park, Patna, Bihar - 170083",0
"56/398, Raval Road, Above Shop, Nagpur, Maharashtra - 121408","56/398, Above Nagpur, Maharashtra -",1
"01 Nayar Path, Opposite Mall, Guwahati, Assam - 644457","01 Nayar Path, Opposite Mall, Guwahati, Assam - 644457",0
"85 Muni Marg, Above Shop, Amritsar, Punjab - 824478","Muni Marg, Shop, Amritsar, 824478",1
"75/84 Dar Zila, Opposite Mall, Coimbatore, Tamil Nadu - 802065","Zila, Opposite Coimbatore, Tamil 802065",1
"06/66, Solanki Road, Behind School, Ludhiana, Punjab - 409033","06/66, Solanki Road, Behind School, Ludhiana, Punjab - 409033",0
"H.No. 442 Bahri Road, Near Park, Chennai, Tamil Nadu - 823164","H.No. Bahri Road, Chennai, Nadu 823164",1
"H.No. 530 Aurora, Behind School, Vizag, Andhra Pradesh - 919037","H.No. 530 Aurora, Behind School, Vizag, Andhra Pradesh - 919037",0
"16/818 Chacko Path, Behind School, Srinagar, Jammu & Kashmir - 684013","16/818 Chacko Srinagar, Kashmir - 684013",1
"644 Mani Zila, Behind School, Lucknow, Uttar Pradesh - 810746","644 Mani Zila, Behind School, Lucknow, Uttar Pradesh - 810746",0
"48, Dutta Path, Opposite Mall, Aurangabad, Maharashtra - 652076","Dutta Path, Mall, Aurangabad, 652076",1
"83/530 Parsa Nagar, Near Park, Kolkata, West Bengal - 330632","83/530 Near Park, Kolkata, -",1
"98, Tata Nagar, Opposite Mall, Bangalore, Karnataka - 140279","98, Tata Nagar, Opposite Mall, Bangalore, Karnataka - 140279",0
"H.No. 513 Chaudhari Marg, Above Shop, Vijayawada, Andhra Pradesh - 930521","H.No. 513 Chaudhari Marg, Above Shop, Vijayawada, Andhra Pradesh - 930521",0
"H.No. 917 Mohan Marg, Near Park, Ranchi, Jharkhand - 376746","H.No. 917 Mohan Marg, Near Park, Ranchi, Jharkhand - 376746",0
"H.No. 92 Dyal Nagar, Behind School, Kolkata, West Bengal - 823576","H.No. 92 Dyal Nagar, Behind School, Kolkata, West Bengal - 823576",0
"H.No. 362 Dutt Nagar, Near Park, Dehradun, Uttarakhand - 369887","H.No. 362 Dutt Nagar, Near Park, Dehradun, Uttarakhand - 369887",0
"H.No. 56 Iyengar Ganj, Above Shop, Srinagar, Jammu & Kashmir - 029010","H.No. 56 Iyengar Ganj, Above Shop, Srinagar, Jammu & Kashmir - 029010",0
"17, Raja Path, Behind School, Bhopal, Madhya Pradesh - 350963","17, Raja Path, Behind School, Bhopal, Madhya Pradesh - 350963",0
"H.No. 183 Nagarajan Road, Near Park, Chennai, Tamil Nadu - 217265","H.No. 183 Nagarajan Road, Near Park, Chennai, Tamil Nadu - 217265",0
"H.No. 318 Nadig Zila, Above Shop, Vijayawada, Andhra Pradesh - 812011","H.No. Vijayawada, Andhra Pradesh - 812011",1
"H.No. 137 Singhal Ganj, Near Park, Nagpur, Maharashtra - 527123","H.No. 137 Singhal Ganj, Near Park, Nagpur, Maharashtra - 527123",0
"46/89, Bhattacharyya Nagar, Above Shop, Thiruvananthapuram, Kerala - 672964","46/89, Bhattacharyya Nagar, Above Shop, Thiruvananthapuram, Kerala - 672964",0
"H.No. 306 Prakash, Opposite Mall, Jaipur, Rajasthan - 855346","H.No. 306 Prakash, Opposite Mall, Jaipur, Rajasthan - 855346",0
"H.No. 41, Rajagopal Circle, Above Shop, Vijayawada, Andhra Pradesh - 099343","H.No. 41, Circle, Shop, Vijayawada, 099343",1
"H.No. 55 Chaudhry Nagar, Opposite Mall, Raipur, Chhattisgarh - 639191","H.No. 55 Chaudhry Nagar, Opposite Mall, Raipur, Chhattisgarh - 639191",0
"H.No. 125, Ram Road, Above Shop, Kochi, Kerala - 407266","H.No. 125, Ram Road, Above Shop, Kochi, Kerala - 407266",0
"84/124, Kari Street, Near Park, Kochi, Kerala - 405234","84/124, Street, Park, Kochi, -",1
"H.No. 94, Kapur Road, Near Park, Ludhiana, Punjab - 001433","Kapur Road, Near Ludhiana, -",1
"69/086, Raval Ganj, Near Park, Amritsar, Punjab - 674453","69/086, Raval Ganj, Near Park, Amritsar, Punjab - 674453",0
"22 Narula, Behind School, Nagpur, Maharashtra - 580816","22 Narula, Behind School, Nagpur, Maharashtra - 580816",0
"H.No. 86, Bhardwaj Circle, Near Park, Coimbatore, Tamil Nadu - 490139","H.No. 86, Bhardwaj Circle, Near Park, Coimbatore, Tamil Nadu - 490139",0
"39/83, Lall Chowk, Above Shop, Mumbai, Maharashtra - 860568","39/83, Lall Chowk, Above Shop, Mumbai, Maharashtra - 860568",0
"686, Naidu Circle, Near Park, Dehradun, Uttarakhand - 052333","686, Naidu Circle, Dehradun, Uttarakhand",1
"75/44, Raj Ganj, Above Shop, Jamshedpur, Jharkhand - 209718","75/44, Above Shop, Jharkhand 209718",1
"11/435 Manne Path, Opposite Mall, Jaipur, Rajasthan - 837873","11/435 Manne Path, Opposite Mall, Jaipur, Rajasthan - 837873",0
"H.No. 072, Dewan, Opposite Mall, Vizag, Andhra Pradesh - 313040","H.No. 072, Dewan, Opposite Mall, Vizag, Andhra Pradesh - 313040",0
"84/450, Bava Street, Behind School, Pune, Maharashtra - 276626","84/450, Bava Street, Behind School, Pune, Maharashtra - 276626",0
"H.No. 48 Khalsa Street, Above Shop, Guwahati, Assam - 147500","H.No. 48 Khalsa Street, Above Shop, Guwahati, Assam - 147500",0
